month,make,fuel_type,vehicle_type,number
2019-09,MERCEDES BENZ,Petrol,Sedan,313
2019-09,MERCEDES BENZ,Diesel,Sedan,
2019-09,MERCEDES BENZ,Others,Sedan,59
2019-09,MINI,Petrol,Sedan,
2019-09,MITSUBISHI,Petrol,Sedan,106
2019-09,NISSAN,Petrol,Sedan,90
2019-09,NISSAN,Others,Sedan,
2019-09,OPEL,Petrol,Sedan,
2019-09,OPEL,Diesel,Sedan,
2019-09,PERODUA,Petrol,Sedan,3
2019-09,PEUGEOT,Petrol,Sedan,
2019-09,PORSCHE,Petrol,Sedan,4
2019-09,PORSCHE,Others,Sedan,1
2019-09,RANGE ROVER,Diesel,Sedan,
2019-09,RENAULT,Petrol,Sedan,
2019-09,RENAULT,Diesel,Sedan,
2019-09,ROLLS ROYCE,Petrol,Sedan,2
2019-09,SEAT,Petrol,Sedan,4
2019-09,SKODA,Petrol,Sedan,39
2019-09,SSANGYONG,Petrol,Sedan,
2019-09,SSANGYONG,Diesel,Sedan,
2019-09,SUBARU,Petrol,Sedan,7
2019-09,SUZUKI,Petrol,Sedan,
2019-09,SUZUKI,Others,Sedan,
2019-09,TOYOTA,Petrol,Sedan,313
2019-09,TOYOTA,Diesel,Sedan,
2019-09,TOYOTA,Others,Sedan,43
2019-09,VOLKSWAGEN,Petrol,Sedan,24
2019-09,VOLVO,Petrol,Sedan,19
2019-09,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,ALPINA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,AUDI,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,AUSTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,BLUECAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,BYD,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,8
2019-09,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,80
2019-09,HONDA,Others,Multi-purpose Vehicle/Station-wagon,215
2019-09,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-09,HYUNDAI,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,HYUNDAI,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,JAGUAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,KIA,Others,Multi-purpose Vehicle/Station-wagon,4
2019-09,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,LAND ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,MAXUS,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-09,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-09,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,MAZDA,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,MCLAREN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,4
2019-09,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,1
2019-09,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,5
2019-09,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-09,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,38
2019-09,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,5
2019-09,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,1
2019-09,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,PORSCHE,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,RANGE ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,84
2019-09,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-09,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-09,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-09,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-09,SUZUKI,Others,Multi-purpose Vehicle/Station-wagon,
2019-09,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,223
2019-09,TOYOTA,Diesel,Multi-purpose Vehicle/Station-wagon,1
2019-09,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,230
2019-09,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,38
2019-09,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,3
2019-09,ALFA ROMEO,Petrol,Sports Utility Vehicle,
2019-09,ALPINA,Diesel,Sports Utility Vehicle,
2019-09,ALPINE,Petrol,Sports Utility Vehicle,
2019-09,ASTON MARTIN,Petrol,Sports Utility Vehicle,
2019-09,AUDI,Petrol,Sports Utility Vehicle,59
2019-09,AUDI,Others,Sports Utility Vehicle,1
2019-09,AUSTIN,Petrol,Sports Utility Vehicle,
2019-09,B.M.W.,Petrol,Sports Utility Vehicle,192
2019-09,B.M.W.,Diesel,Sports Utility Vehicle,1
2019-09,B.M.W.,Others,Sports Utility Vehicle,
2019-09,BENTLEY,Petrol,Sports Utility Vehicle,4
2019-09,BLUECAR,Others,Sports Utility Vehicle,
2019-09,BYD,Others,Sports Utility Vehicle,
2019-09,CITROEN,Petrol,Sports Utility Vehicle,17
2019-09,FERRARI,Petrol,Sports Utility Vehicle,
2019-09,FIAT,Petrol,Sports Utility Vehicle,
2019-09,FORD,Petrol,Sports Utility Vehicle,
2019-09,HONDA,Petrol,Sports Utility Vehicle,183
2019-09,HONDA,Others,Sports Utility Vehicle,39
2019-09,HYUNDAI,Petrol,Sports Utility Vehicle,16
2019-09,HYUNDAI,Diesel,Sports Utility Vehicle,
2019-09,HYUNDAI,Others,Sports Utility Vehicle,7
2019-09,INFINITI,Petrol,Sports Utility Vehicle,5
2019-09,JAGUAR,Petrol,Sports Utility Vehicle,12
2019-09,JAGUAR,Others,Sports Utility Vehicle,2
2019-09,JEEP,Petrol,Sports Utility Vehicle,4
2019-09,KIA,Petrol,Sports Utility Vehicle,55
2019-09,KIA,Diesel,Sports Utility Vehicle,9
2019-09,KIA,Others,Sports Utility Vehicle,
2019-09,LAMBORGHINI,Petrol,Sports Utility Vehicle,6
2019-09,LAND ROVER,Petrol,Sports Utility Vehicle,5
2019-09,LAND ROVER,Diesel,Sports Utility Vehicle,1
2019-09,LAND ROVER,Others,Sports Utility Vehicle,11
2019-09,M.G.,Petrol,Sports Utility Vehicle,
2019-09,MASERATI,Petrol,Sports Utility Vehicle,2
2019-09,MAXUS,Petrol,Sports Utility Vehicle,
2019-09,MAZDA,Petrol,Sports Utility Vehicle,55
2019-09,MAZDA,Diesel,Sports Utility Vehicle,
2019-09,MAZDA,Others,Sports Utility Vehicle,
2019-09,MCLAREN,Petrol,Sports Utility Vehicle,
2019-09,MERCEDES BENZ,Petrol,Sports Utility Vehicle,173
2019-09,MERCEDES BENZ,Diesel,Sports Utility Vehicle,5
2019-09,MERCEDES BENZ,Others,Sports Utility Vehicle,4
2019-09,MINI,Petrol,Sports Utility Vehicle,
2019-09,MITSUBISHI,Petrol,Sports Utility Vehicle,101
2019-09,NISSAN,Petrol,Sports Utility Vehicle,30
2019-09,NISSAN,Others,Sports Utility Vehicle,
2019-09,OPEL,Petrol,Sports Utility Vehicle,4
2019-09,OPEL,Diesel,Sports Utility Vehicle,
2019-09,PERODUA,Petrol,Sports Utility Vehicle,
2019-09,PEUGEOT,Petrol,Sports Utility Vehicle,6
2019-09,PORSCHE,Petrol,Sports Utility Vehicle,31
2019-09,PORSCHE,Others,Sports Utility Vehicle,
2019-09,RANGE ROVER,Diesel,Sports Utility Vehicle,
2019-09,RENAULT,Petrol,Sports Utility Vehicle,
2019-09,RENAULT,Diesel,Sports Utility Vehicle,
2019-09,ROLLS ROYCE,Petrol,Sports Utility Vehicle,3
2019-09,SEAT,Petrol,Sports Utility Vehicle,8
2019-09,SKODA,Petrol,Sports Utility Vehicle,38
2019-09,SSANGYONG,Petrol,Sports Utility Vehicle,
2019-09,SSANGYONG,Diesel,Sports Utility Vehicle,4
2019-09,SUBARU,Petrol,Sports Utility Vehicle,108
2019-09,SUZUKI,Petrol,Sports Utility Vehicle,3
2019-09,SUZUKI,Others,Sports Utility Vehicle,
2019-09,TOYOTA,Petrol,Sports Utility Vehicle,172
2019-09,TOYOTA,Diesel,Sports Utility Vehicle,
2019-09,TOYOTA,Others,Sports Utility Vehicle,47
2019-09,VOLKSWAGEN,Petrol,Sports Utility Vehicle,9
2019-09,VOLVO,Petrol,Sports Utility Vehicle,41
2019-09,ALFA ROMEO,Petrol,Coupe/ Convertible,
2019-09,ALPINA,Diesel,Coupe/ Convertible,
2019-09,ALPINE,Petrol,Coupe/ Convertible,
2019-09,ASTON MARTIN,Petrol,Coupe/ Convertible,
2019-09,AUDI,Petrol,Coupe/ Convertible,3
2019-09,AUDI,Others,Coupe/ Convertible,
2019-09,AUSTIN,Petrol,Coupe/ Convertible,
2019-09,B.M.W.,Petrol,Coupe/ Convertible,31
2019-09,B.M.W.,Diesel,Coupe/ Convertible,
2019-09,B.M.W.,Others,Coupe/ Convertible,1
2019-09,BENTLEY,Petrol,Coupe/ Convertible,4
2019-09,BLUECAR,Others,Coupe/ Convertible,
2019-09,BYD,Others,Coupe/ Convertible,
2019-09,CITROEN,Petrol,Coupe/ Convertible,
2019-09,FERRARI,Petrol,Coupe/ Convertible,3
2019-09,FIAT,Petrol,Coupe/ Convertible,
2019-09,FORD,Petrol,Coupe/ Convertible,
2019-09,HONDA,Petrol,Coupe/ Convertible,
2019-09,HONDA,Others,Coupe/ Convertible,
2019-09,HYUNDAI,Petrol,Coupe/ Convertible,
2019-09,HYUNDAI,Diesel,Coupe/ Convertible,
2019-09,HYUNDAI,Others,Coupe/ Convertible,
2019-09,INFINITI,Petrol,Coupe/ Convertible,3
2019-09,JAGUAR,Petrol,Coupe/ Convertible,
2019-09,JAGUAR,Others,Coupe/ Convertible,
2019-09,JEEP,Petrol,Coupe/ Convertible,
2019-09,KIA,Petrol,Coupe/ Convertible,
2019-09,KIA,Diesel,Coupe/ Convertible,
2019-09,KIA,Others,Coupe/ Convertible,
2019-09,LAMBORGHINI,Petrol,Coupe/ Convertible,
2019-09,LAND ROVER,Petrol,Coupe/ Convertible,
2019-09,LAND ROVER,Diesel,Coupe/ Convertible,
2019-09,LAND ROVER,Others,Coupe/ Convertible,
2019-09,M.G.,Petrol,Coupe/ Convertible,
2019-09,MASERATI,Petrol,Coupe/ Convertible,
2019-09,MAXUS,Petrol,Coupe/ Convertible,
2019-09,MAZDA,Petrol,Coupe/ Convertible,1
2019-09,MAZDA,Diesel,Coupe/ Convertible,
2019-09,MAZDA,Others,Coupe/ Convertible,
2019-09,MCLAREN,Petrol,Coupe/ Convertible,1
2019-09,MERCEDES BENZ,Petrol,Coupe/ Convertible,89
2019-09,MERCEDES BENZ,Diesel,Coupe/ Convertible,
2019-09,MERCEDES BENZ,Others,Coupe/ Convertible,13
2019-09,MINI,Petrol,Coupe/ Convertible,3
2019-09,MITSUBISHI,Petrol,Coupe/ Convertible,
2019-09,NISSAN,Petrol,Coupe/ Convertible,
2019-09,NISSAN,Others,Coupe/ Convertible,
2019-09,OPEL,Petrol,Coupe/ Convertible,
2019-09,OPEL,Diesel,Coupe/ Convertible,
2019-09,PERODUA,Petrol,Coupe/ Convertible,
2019-09,PEUGEOT,Petrol,Coupe/ Convertible,
2019-09,PORSCHE,Petrol,Coupe/ Convertible,8
2019-09,PORSCHE,Others,Coupe/ Convertible,
2019-09,RANGE ROVER,Diesel,Coupe/ Convertible,
2019-09,RENAULT,Petrol,Coupe/ Convertible,
2019-09,RENAULT,Diesel,Coupe/ Convertible,
2019-09,ROLLS ROYCE,Petrol,Coupe/ Convertible,
2019-09,SEAT,Petrol,Coupe/ Convertible,
2019-09,SKODA,Petrol,Coupe/ Convertible,
2019-09,SSANGYONG,Petrol,Coupe/ Convertible,
2019-09,SSANGYONG,Diesel,Coupe/ Convertible,
2019-09,SUBARU,Petrol,Coupe/ Convertible,
2019-09,SUZUKI,Petrol,Coupe/ Convertible,
2019-09,SUZUKI,Others,Coupe/ Convertible,
2019-09,TOYOTA,Petrol,Coupe/ Convertible,2
2019-09,TOYOTA,Diesel,Coupe/ Convertible,
2019-09,TOYOTA,Others,Coupe/ Convertible,
2019-09,VOLKSWAGEN,Petrol,Coupe/ Convertible,6
2019-09,VOLVO,Petrol,Coupe/ Convertible,
2019-10,ALFA ROMEO,Petrol,Hatchback,
2019-10,ALPINA,Diesel,Hatchback,
2019-10,ALPINE,Petrol,Hatchback,
2019-10,ASTON MARTIN,Petrol,Hatchback,
2019-10,AUDI,Petrol,Hatchback,29
2019-10,AUDI,Others,Hatchback,
2019-10,AUSTIN,Petrol,Hatchback,
2019-10,B.M.W.,Petrol,Hatchback,131
2019-10,B.M.W.,Diesel,Hatchback,
2019-10,B.M.W.,Others,Hatchback,1
2019-10,BENTLEY,Petrol,Hatchback,
2019-10,BLUECAR,Others,Hatchback,50
2019-10,BYD,Others,Hatchback,
2019-10,CITROEN,Petrol,Hatchback,
2019-10,DATSUN,Petrol,Hatchback,
2019-10,FERRARI,Petrol,Hatchback,
2019-10,FIAT,Petrol,Hatchback,
2019-10,FORD,Petrol,Hatchback,
2019-10,HONDA,Petrol,Hatchback,209
2019-10,HONDA,Others,Hatchback,27
2019-10,HYUNDAI,Petrol,Hatchback,16
2019-10,HYUNDAI,Diesel,Hatchback,
2019-10,HYUNDAI,Others,Hatchback,
2019-10,INFINITI,Petrol,Hatchback,
2019-10,JAGUAR,Petrol,Hatchback,
2019-10,JAGUAR,Others,Hatchback,
2019-10,JEEP,Petrol,Hatchback,
2019-10,KIA,Petrol,Hatchback,6
2019-10,KIA,Diesel,Hatchback,
2019-10,KIA,Others,Hatchback,
2019-10,LAMBORGHINI,Petrol,Hatchback,
2019-10,LAND ROVER,Petrol,Hatchback,
2019-10,LAND ROVER,Diesel,Hatchback,
2019-10,LAND ROVER,Others,Hatchback,
2019-10,M.G.,Petrol,Hatchback,
2019-10,MASERATI,Petrol,Hatchback,
2019-10,MAXUS,Petrol,Hatchback,
2019-10,MAZDA,Petrol,Hatchback,5
2019-10,MAZDA,Diesel,Hatchback,
2019-10,MAZDA,Others,Hatchback,25
2019-10,MCLAREN,Petrol,Hatchback,
2019-10,MERCEDES BENZ,Petrol,Hatchback,47
2019-10,MERCEDES BENZ,Diesel,Hatchback,
2019-10,MERCEDES BENZ,Others,Hatchback,
2019-10,MINI,Petrol,Hatchback,28
2019-10,MITSUBISHI,Petrol,Hatchback,4
2019-10,NISSAN,Petrol,Hatchback,33
2019-10,NISSAN,Others,Hatchback,
2019-10,OPEL,Petrol,Hatchback,7
2019-10,OPEL,Diesel,Hatchback,2
2019-10,PERODUA,Petrol,Hatchback,3
2019-10,PEUGEOT,Petrol,Hatchback,
2019-10,PORSCHE,Petrol,Hatchback,1
2019-10,PORSCHE,Others,Hatchback,
2019-10,RANGE ROVER,Diesel,Hatchback,
2019-10,RENAULT,Petrol,Hatchback,3
2019-10,RENAULT,Diesel,Hatchback,
2019-10,RENAULT,Others,Hatchback,1
2019-10,ROLLS ROYCE,Petrol,Hatchback,
2019-10,SEAT,Petrol,Hatchback,4
2019-10,SKODA,Petrol,Hatchback,
2019-10,SSANGYONG,Petrol,Hatchback,
2019-10,SSANGYONG,Diesel,Hatchback,
2019-10,SUBARU,Petrol,Hatchback,15
2019-10,SUZUKI,Petrol,Hatchback,10
2019-10,SUZUKI,Others,Hatchback,8
2019-10,TESLA,Others,Hatchback,1
2019-10,TOYOTA,Petrol,Hatchback,4
2019-10,TOYOTA,Diesel,Hatchback,
2019-10,TOYOTA,Others,Hatchback,18
2019-10,VOLKSWAGEN,Petrol,Hatchback,73
2019-10,VOLVO,Petrol,Hatchback,
2019-10,ALFA ROMEO,Petrol,Sedan,3
2019-10,ALPINA,Diesel,Sedan,
2019-10,ALPINE,Petrol,Sedan,
2019-10,ASTON MARTIN,Petrol,Sedan,
2019-10,AUDI,Petrol,Sedan,49
2019-10,AUDI,Others,Sedan,38
2019-10,AUSTIN,Petrol,Sedan,
2019-10,B.M.W.,Petrol,Sedan,107
2019-10,B.M.W.,Diesel,Sedan,
2019-10,B.M.W.,Others,Sedan,3
2019-10,BENTLEY,Petrol,Sedan,1
2019-10,BLUECAR,Others,Sedan,
2019-10,BYD,Others,Sedan,
2019-10,CITROEN,Petrol,Sedan,
2019-10,DATSUN,Petrol,Sedan,1
2019-10,FERRARI,Petrol,Sedan,
2019-10,FIAT,Petrol,Sedan,
2019-10,FORD,Petrol,Sedan,
2019-10,HONDA,Petrol,Sedan,105
2019-10,HONDA,Others,Sedan,6
2019-10,HYUNDAI,Petrol,Sedan,309
2019-10,HYUNDAI,Diesel,Sedan,
2019-10,HYUNDAI,Others,Sedan,
2019-10,INFINITI,Petrol,Sedan,3
2019-10,JAGUAR,Petrol,Sedan,14
2019-10,JAGUAR,Others,Sedan,
2019-10,JEEP,Petrol,Sedan,
2019-10,KIA,Petrol,Sedan,153
2019-10,KIA,Diesel,Sedan,
2019-10,KIA,Others,Sedan,
2019-10,LAMBORGHINI,Petrol,Sedan,
2019-10,LAND ROVER,Petrol,Sedan,
2019-10,LAND ROVER,Diesel,Sedan,
2019-10,LAND ROVER,Others,Sedan,
2019-10,M.G.,Petrol,Sedan,
2019-10,MASERATI,Petrol,Sedan,2
2019-10,MAXUS,Petrol,Sedan,
2019-10,MAZDA,Petrol,Sedan,57
2019-10,MAZDA,Diesel,Sedan,1
2019-10,MAZDA,Others,Sedan,91
2019-10,MCLAREN,Petrol,Sedan,
2019-10,MERCEDES BENZ,Petrol,Sedan,180
2019-10,MERCEDES BENZ,Diesel,Sedan,1
2019-10,MERCEDES BENZ,Others,Sedan,25
2019-10,MINI,Petrol,Sedan,
2019-10,MITSUBISHI,Petrol,Sedan,61
2019-10,NISSAN,Petrol,Sedan,50
2019-10,NISSAN,Others,Sedan,
2019-10,OPEL,Petrol,Sedan,
2019-10,OPEL,Diesel,Sedan,
2019-10,PERODUA,Petrol,Sedan,3
2019-10,PEUGEOT,Petrol,Sedan,
2019-10,PORSCHE,Petrol,Sedan,3
2019-10,PORSCHE,Others,Sedan,
2019-10,RANGE ROVER,Diesel,Sedan,
2019-10,RENAULT,Petrol,Sedan,
2019-10,RENAULT,Diesel,Sedan,
2019-10,RENAULT,Others,Sedan,
2019-10,ROLLS ROYCE,Petrol,Sedan,3
2019-10,SEAT,Petrol,Sedan,5
2019-10,SKODA,Petrol,Sedan,38
2019-10,SSANGYONG,Petrol,Sedan,
2019-10,SSANGYONG,Diesel,Sedan,
2019-10,SUBARU,Petrol,Sedan,12
2019-10,SUZUKI,Petrol,Sedan,
2019-10,SUZUKI,Others,Sedan,
2019-10,TESLA,Others,Sedan,1
2019-10,TOYOTA,Petrol,Sedan,329
2019-10,TOYOTA,Diesel,Sedan,
2019-10,TOYOTA,Others,Sedan,44
2019-10,VOLKSWAGEN,Petrol,Sedan,41
2019-10,VOLVO,Petrol,Sedan,16
2019-10,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,ALPINA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,AUDI,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,AUSTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-10,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,5
2019-10,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,BLUECAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,BYD,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,13
2019-10,DATSUN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,114
2019-10,HONDA,Others,Multi-purpose Vehicle/Station-wagon,155
2019-10,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-10,HYUNDAI,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,HYUNDAI,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,JAGUAR,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,KIA,Others,Multi-purpose Vehicle/Station-wagon,13
2019-10,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,1
2019-10,LAND ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MAXUS,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,MAZDA,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,MCLAREN,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,1
2019-10,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,9
2019-10,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,2
2019-10,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,15
2019-10,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,8
2019-10,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,8
2019-10,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-10,PORSCHE,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,RANGE ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,39
2019-10,RENAULT,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-10,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,1
2019-10,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,
2019-10,SUZUKI,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,TESLA,Others,Multi-purpose Vehicle/Station-wagon,
2019-10,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,160
2019-10,TOYOTA,Diesel,Multi-purpose Vehicle/Station-wagon,
2019-10,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,197
2019-10,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,62
2019-10,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,3
2019-10,ALFA ROMEO,Petrol,Sports Utility Vehicle,
2019-10,ALPINA,Diesel,Sports Utility Vehicle,
2019-10,ALPINE,Petrol,Sports Utility Vehicle,
2019-10,ASTON MARTIN,Petrol,Sports Utility Vehicle,
2019-10,AUDI,Petrol,Sports Utility Vehicle,68
2019-10,AUDI,Others,Sports Utility Vehicle,3
2019-10,AUSTIN,Petrol,Sports Utility Vehicle,
2019-10,B.M.W.,Petrol,Sports Utility Vehicle,235
2019-10,B.M.W.,Diesel,Sports Utility Vehicle,
2019-10,B.M.W.,Others,Sports Utility Vehicle,
2019-10,BENTLEY,Petrol,Sports Utility Vehicle,1
2019-10,BLUECAR,Others,Sports Utility Vehicle,
2019-10,BYD,Others,Sports Utility Vehicle,
2019-10,CITROEN,Petrol,Sports Utility Vehicle,5
2019-10,DATSUN,Petrol,Sports Utility Vehicle,
2019-10,FERRARI,Petrol,Sports Utility Vehicle,
2019-10,FIAT,Petrol,Sports Utility Vehicle,
2019-10,FORD,Petrol,Sports Utility Vehicle,
2019-10,HONDA,Petrol,Sports Utility Vehicle,178
2019-10,HONDA,Others,Sports Utility Vehicle,19
2019-10,HYUNDAI,Petrol,Sports Utility Vehicle,
